"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHEK1-6-NT-5",8985.52524364544,0.00198991863495617,0.00644598509735607,0.0967880981645237,0.755718628960412,0.886025719014353
"CHEK1-7-NT-1",16124.4559357214,0.000977349195229985,0.00841061063915458,0.0134786674851171,0.90757514049915,0.955990950295394
"CHEK1-7-NT-2",9392.94939750405,-0.00878009535750945,0.00570627488490488,2.38819884946804,0.122254413765552,0.34478058645553
"CHEK1-7-NT-3",10343.9510122088,0.00493057965726358,0.0057190471094457,0.76672065570807,0.381233459474256,0.607527117237049
"CHEK1-7-NT-4",13024.0590499637,0.0159345338217671,0.00468828530626723,11.8506498380658,0.000576412276994038,0.0135608572534913
"CHEK1-7-NT-5",11841.3150907317,-0.000907064003571068,0.00464247248281709,0.0382276271668047,0.84498676933819,0.930214980571301
"CHEK2-1-NT-1",6896.41415899879,-0.00701009953765025,0.00587816986352673,1.40639327248439,0.235656054460442,0.479900940062949
"CHEK2-1-NT-2",7917.02695588974,0.0123952922263014,0.00818034621727314,2.29495004710159,0.129795386592565,0.357037155734624
"CHEK2-1-NT-3",7269.90546583385,0.000861355510999937,0.00693731254211011,0.0151968343453461,0.901888987749373,0.954593770493201
"CHEK2-1-NT-4",7561.83548306326,0.00988487456904247,0.00686968446902683,2.04979729785009,0.152226455990238,0.391064516250785
"CHEK2-1-NT-5",9690.08501219198,0.0167128744436586,0.00750696699485719,5.03254325063571,0.0248753445377765,0.142554859081873
"CHEK2-2-NT-1",8854.52814008205,0.0147093375324154,0.00808270810371742,3.40685823657455,0.0649259489399745,0.24471753911925
"CHEK2-2-NT-2",9349.56984618982,0.00476072458998863,0.00685069022841938,0.490875584298209,0.483536986146005,0.699762488460855
"CHEK2-2-NT-3",6433.3037763515,-0.0106263188938543,0.00847958185905177,1.59265028770938,0.20694788997325,0.450149424905317
"CHEK2-2-NT-4",6879.99987957333,-0.00862558353938167,0.00755383802121514,1.30438560668475,0.253413693352289,0.490371952071313
"CHEK2-2-NT-5",7596.22240687539,-0.00586528214848395,0.00643673582481384,0.842255344125164,0.358752536964631,0.587365057947606
"CHEK2-3-NT-1",5728.16642482879,-0.00722616016235132,0.00966448086121948,0.588716618907227,0.442915823753814,0.662151749892826
"CHEK2-3-NT-2",10225.1133819669,-0.00280784355723349,0.00667425202507884,0.180265753894702,0.671144955272159,0.840341162483627
