"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NT-2",6041.91811832666,0.00687031733031276,0.00628589331062975,1.2419904483499,0.265087790451744,0.543551570329953
"NT-20",9444.43948583555,-0.0046043095251595,0.00483510519088588,0.940010181054134,0.332275223364054,0.598899293724726
"NT-21",6548.4680046234,-0.00687389688328868,0.0053183909412477,1.70099597971191,0.192157776188214,0.458104138432703
"NT-22",6063.37551226577,-0.00489838047365774,0.00575229818591459,0.720708155160054,0.395911719638526,0.645003760104616
"NT-23",5391.62196419016,-0.000164090165921818,0.00618766756746098,0.000688332735194308,0.979069025310762,0.993516127840887
"NT-24",6271.90619430405,0.00150770970753518,0.0059206754849664,0.0661421647299676,0.797038903600876,0.898074397553038
"NT-25",7647.04758906546,-0.0210992852225265,0.00551435988151541,14.6083104837555,0.000132329691258843,0.00257179878229143
"NT-26",10631.7431862256,-0.00674309919232869,0.00388296510983362,3.06360456303031,0.0800638772490712,0.281799630947518
"NT-27",5279.30245213734,-0.00690101529300103,0.00787055766209085,0.794834199329841,0.372642360927519,0.6387468295157
"NT-28",2645.9385680186,-0.0125021003752593,0.00790213221885704,2.52404641018137,0.112122543052732,0.339788316912346
"NT-29",9565.13863201594,0.00440791032292822,0.0054184681985473,0.668502729975728,0.413574110991279,0.657569434106212
"NT-3",5107.15434346571,-0.00248452360276634,0.00572179202726664,0.190369290473626,0.662609437872439,0.843835950794816
"NT-30",15520.0687621118,0.00580403291226891,0.00377276358580006,2.40605926994994,0.120866285889884,0.353119148972405
"NT-31",7101.63879709284,-0.00922571692974004,0.00625910558504063,2.19976021830783,0.138032207402563,0.384426147719288
"NT-32",19372.7460602106,0.000612451190657372,0.00298580820939343,0.0417442439001832,0.838108066619183,0.925022977231543
"NT-33",5872.41405805376,0.00465610897784322,0.00556177624019095,0.708404428790345,0.399974012262509,0.646541586357826
"NT-34",6977.20337201708,0.000849234024266613,0.00463371643361292,0.0343418926495929,0.85298145837834,0.929957833890532
"NT-35",4159.44174372894,-0.00920317863708602,0.00813041146484818,1.34940549533587,0.245382075795175,0.525866131588176
"NT-36",7806.70293325534,-0.00573074553783113,0.00574893008160983,1.02879877194309,0.310440968647949,0.579403394512039
"NT-37",6223.11824833471,-0.00894063840539587,0.00568882836828577,2.43068613542809,0.118980809719438,0.351708103219374
"NT-38",9059.23523591223,0.000550147011972173,0.00539175602374564,0.0105834236064482,0.918061570110522,0.97236740771153
"NT-39",10501.2290111787,-0.00460396405797354,0.00449217238339035,1.03363500632204,0.309306435721788,0.578493626642842
"NT-4",13047.0013248672,-0.00884696276078441,0.00413246867406809,4.56836332233118,0.0325676660202224,0.166374248126165
